county_fips,total_returns,total_agi_amount,total_salaries_wages_amount,total_salaries_wages_returns,total_ordinary_dividends_amount,total_ordinary_dividends_returns,total_net_capital_gains_amount,total_net_capital_gains_returns,total_charitable_contributions_amount,total_net_investment_income_tax_amount,total_rent_royalty_amount,total_rent_royalty_returns,total_tax_payments_amount,state_fips,mean_agi_per_return,mean_charitable_contributation_per_return,mean_tax_payment_per_return,mean_salary_per_salary_return,mean_dividend_per_dividend_return,mean_capgain_per_capgain_return,mean_rent_royalty_per_rent_royalty_return
01121,31882.274898320484,1744676.2283035608,1299449.811906653,26978.848410315113,16636.27949448931,2525.5440682058793,36548.95664642528,2305.539104955486,27140.25097035328,682.5848524499486,3313.945137321661,879.5849893123599,213680.29342760722,01,54.72245107564354,0.8512645680682903,6.702165830671751,48.16550329145333,6.587206180214291,15.852672621283057,3.767623569738759
01123,16113.702204103743,1164355.6873594108,711763.0602807322,12909.066417019303,22286.815606149965,2257.393651682433,58368.56076267188,2214.0402365692757,18626.52120690424,1225.6472769252127,3611.455065906962,697.9468421235572,165261.87984190026,01,72.25873189234436,1.1559429962755887,10.255984487525922,55.13667970151152,9.872808665666101,26.362917800046752,5.174398461233567
01125,83130.15834423467,5946832.337632699,4075930.5693838024,69854.20330874251,94334.70224853195,10950.584061175507,218792.5579925391,10208.776863196887,95938.86795689432,7677.847543841796,31304.272873843252,3771.257555978111,836538.8131145469,01,71.53640094136942,1.1540801782142638,10.063000357229122,58.349109664438544,8.61458180874468,21.43180920931835,8.300751780853693
01127,24709.10170355638,1543318.6273417477,1133746.550189287,20339.971653941266,11495.912447694194,2162.940905080342,34073.430079354395,1961.5089930597508,13226.613866172147,956.3397786443273,3935.1080623618805,716.7392080584589,193994.8443112802,01,62.459519810047084,0.5352931897264579,7.8511492096597975,55.73982940972297,5.314945230677572,17.371029243257954,5.490292728678133
01129,5972.25088073949,366155.2782928551,284453.02343477187,4845.230492648135,853.4520951401548,268.2144828919224,5159.13055127511,336.1138911759461,3277.072808509775,87,304.6484987115948,108.23426015213113,44189.397321633565,01,61.30942681488916,0.5487165348459047,7.3991193946899285,58.70784142599284,3.1819761779383673,15.349352367511793,2.81471410515847
01131,3774.4447542991566,169654.2246093315,123143.60462300546,3158.0891661515975,2286.410583305622,291.3697794640923,3768.2994574243653,263.6306569466727,1211.1923438150714,37.025685676969964,550.6956900304746,92.5859817152808,22904.295241018066,01,44.948127646084224,0.3208928525011534,6.068255526837341,38.99307402174034,7.847109564728877,14.29385907188563,5.947938120092163
01133,9047.054874265741,584338.0114020741,409119.4981730662,7347.4103618633435,4827.834872510153,939.1722648925179,13037.860301199018,955.1922089751171,5212.977945221899,300.73372734353535,1705.3120694460454,268.31908134266683,74526.75601964493,01,64.58875507257261,0.5762071765531305,8.23768143947436,55.682135340717686,5.140521130127993,13.649462567526717,6.355537820540662
02020,135520,12880658,8567275,113540,256487,31120,578608,26170,115936,19297,47175,9400,1988574,02,95.04617768595041,0.8554899645808737,14.673657024793389,75.45600669367624,8.241870179948586,22.109591134887275,5.0186170212765955
02050,2800,208134,158071,2490,1022,260,6336,180,1385,153,942,130,28799,02,74.33357142857143,0.49464285714285716,10.285357142857142,63.48232931726908,3.9307692307692306,35.2,7.246153846153846
02068,580,46574,32511,470,342,120,645,110,0,0,68,40,6801,02,80.3,0,11.725862068965517,69.17234042553191,2.85,5.863636363636363,1.7
